name,norad_cat_id,classification,int_designator,epoch_year,epoch_day,first_derivative_mean_motion,second_derivative_mean_motion,bstar_drag,ephemeris_type,element_set_number,inclination,raan,eccentricity,arg_of_perigee,mean_anomaly,mean_motion,rev_number,anomaly_label
STARLINK-31806,59640,U,24082K,25,280.30840895,1.049e-05,0.0,476320000.0,0,999,42.9997,286.0779,4.26e-05,240.9128,119.1681,15.27583205,8135,0
STARLINK-31804,59641,U,24082L,25,280.28271333,1.623e-05,0.0,684840000.0,0,999,43.005,285.8876,0.0001800678560839831,268.5803,91.4911,15.27582526,8135,1
STARLINK-31660,59642,U,24082M,25,280.25050394,3.721e-05,0.0,14462000.0,0,999,43.0018,245.9805,3.94e-05,79.6966,280.393,15.27585995,8200,0
STARLINK-31800,59643,U,24082N,25,279.73149978,1.07e-05,0.0,483930000.0,0,999,43.0012,289.4675,0.0001134,276.2489,83.8233,15.27578861,8136,0
STARLINK-31789,59644,U,24082P,25,280.29427717,0.00041146,0.0,1495300.0,0,999,43.0052,285.974,0.0002436,275.0167,85.0407,15.27603827,8155,0
STARLINK-31795,59645,U,24082Q,25,280.25019092,1.85e-05,0.0,767320000.0,0,999,43.0045,227.7837,0.0001262,256.6741,103.3971,15.27586308,8201,0
STARLINK-31796,59646,U,24082R,25,280.30071717,-3.946e-05,0.0,-13404000.0,0,999,43.0025,286.0204,9.93e-05,243.4072,116.6678,15.27559746,8151,0
STARLINK-31801,59647,U,24082S,25,280.07642112,3.307e-05,0.0,12969000.0,0,999,43.0024,287.7709,0.0001073,269.8535,90.2194,15.27566932,8136,0
STARLINK-31787,59650,U,24082V,25,280.30455155,-2.108e-05,0.0,-670410000.0,0,999,43.0037,286.0487,9.91e-05,257.1391,102.935,15.27604551,8155,0
STARLINK-31277,59651,U,24082W,25,280.31229106,-1.798e-05,0.0,-558510000.0,0,999,43.0,286.1059,9.02e-05,263.9137,96.1612,15.27562119,8155,0
STARLINK-31799,59652,U,24082X,25,280.28414297,2.803e-05,0.0,11129000.0,0,999,43.0003,275.4869,9.51e-05,267.4335,92.6408,15.27596272,8152,0
STARLINK-31764,59653,U,24082Y,25,280.29041345,-2.235e-05,0.0,-716580000.0,0,999,43.0037,285.9425,0.0001341,257.7251,102.3451,15.27610567,8155,0
STARLINK-31589,59654,U,24084A,25,280.08727799,2.323e-05,0.0,938340000.0,0,999,43.0025,189.0995,0.0001248,288.1865,71.8851,15.27607017,8090,0
STARLINK-31665,59655,U,24084B,25,280.09549085,7.2e-05,0.0,27104000.0,0,999,43.0015,185.6942,9.9e-05,274.6655,85.4084,15.27565016,8092,0
STARLINK-31912,59656,U,24084C,25,280.11556656,5.42e-06,0.0,292030000.0,0,999,43.0025,189.3059,0.0001351,281.5451,78.5249,15.27591997,8088,0
STARLINK-31904,59657,U,24084D,25,280.17067376,1.846e-05,0.0,765580000.0,0,999,42.9991,188.8555,0.000102,310.5476,49.5286,15.27587171,8089,0
STARLINK-31858,59658,U,24084E,25,279.81804615,4.246e-05,0.0,16371000.0,0,999,43.005,190.5136,0.0001523,252.3967,107.6718,15.27585477,8084,0
STARLINK-31881,59659,U,24084F,25,280.13775231,3.283e-05,0.0,12878000.0,0,999,43.001,185.1524,0.0002046,287.7956,72.2673,15.27583196,8093,0
STARLINK-31885,59660,U,24084G,25,280.16857597,9.72e-06,0.0,448250000.0,0,999,43.0032,185.3815,0.0001609,272.4147,87.6521,15.27595034,8093,0
STARLINK-31880,59661,U,24084H,25,280.08906939,1.05e-05,0.0,476590000.0,0,999,43.0003,185.6449,0.0001324,280.6015,79.4688,15.27584332,8092,0
STARLINK-31886,59662,U,24084J,25,280.11172453,1.872e-05,0.0,775500000.0,0,999,42.9992,189.2731,0.0001523,264.3251,95.7427,15.2757493,8088,0
STARLINK-31909,59663,U,24084K,25,280.13469786,5.035e-05,0.0,19228000.0,0,999,43.0033,188.6325,0.0001541,259.3659,100.7019,15.27595022,8089,0
STARLINK-31910,59664,U,24084L,25,280.14882739,6.329e-05,0.0,23924000.0,0,999,43.0027,188.6906,0.0001678,259.0704,100.9958,15.2759212,8089,0
STARLINK-31902,59666,U,24084N,25,280.11942669,4.696e-05,0.0,18004000.0,0,999,43.0002,189.3333,0.0001347,278.6563,81.4136,15.27582605,8088,0
STARLINK-31913,59667,U,24084P,25,280.15059929,2.35e-05,0.0,948850000.0,0,999,43.0002,185.2427,0.0001495,271.2809,88.7871,15.27586026,8093,0
STARLINK-31866,59668,U,24084Q,25,280.06513783,-4.5e-06,0.0,-6816100000.0,0,999,43.0026,181.9886,0.0001331,281.6033,78.4669,15.27579513,8096,0
STARLINK-31917,59669,U,24084R,25,280.16682005,2.861e-05,0.0,11344000.0,0,999,42.9987,188.823,0.00022761847775355624,277.4312,82.6392,15.27587239,8089,1
STARLINK-31860,59670,U,24084S,25,280.09934465,-1.525e-05,0.0,-458810000.0,0,999,43.0006,185.7133,0.0001334,272.0186,88.0513,15.27591148,8090,0
STARLINK-31854,59671,U,24084T,25,280.05545693,2.703e-05,0.0,10766000.0,0,999,43.0028,156.4134,0.0001494,264.9216,95.1465,15.27598804,8123,0
STARLINK-31842,59672,U,24084U,25,280.17242345,-6.344e-05,0.0,-213002886.97892556,0,999,43.0013,185.4087,0.0001103,284.0255,76.0474,15.27621541,8093,1
STARLINK-31871,59673,U,24084V,25,280.1591127,1.922e-05,0.0,793530000.0,0,999,42.9986,188.7618,0.0001217,277.3368,82.7345,15.27581034,8089,0
STARLINK-31875,59674,U,24084W,25,280.09163324,1.089e-05,0.0,490740000.0,0,999,43.0005,185.6593,0.0001292,279.7189,80.3516,15.27589998,8092,0
STARLINK-31877,59675,U,24084X,25,280.10914731,0.00021906,0.0,80289000.0,0,999,42.9996,189.2444,0.0001367,250.6738,109.3966,15.27592274,8088,0
STARLINK-31884,59676,U,24084Y,25,280.16296262,1.04e-05,0.0,472920000.0,0,999,43.0005,188.8153,0.0001863,264.6812,95.3827,15.27589755,8089,0
2024-085B,59678,U,24085B,25,280.32775101,0.00064364,0.0,1084100.0,0,999,97.3598,0.6547,0.0006961,221.1418,138.931,15.5146092,7939,0
2024-085C,59679,U,24085C,25,280.32084525,0.00011321,0.0,41225000.0,0,999,97.3577,353.7573,0.0029649,217.9766,141.9383,15.27952593,7895,0
2024-085D,59680,U,24085D,25,280.2999966,0.00014691,0.0,52898000.0,0,999,97.3534,353.2768,0.001492,233.1032,126.8842,15.28573786,7893,0
CZ-6C R/B,59681,U,24085E,25,280.32951417,0.00080315,0.0,62241000.0,0,999,97.329,10.7091,0.0025043,255.3284,104.5203,15.71167694,8021,0
STARLINK-32108,59682,U,24086A,25,280.18587733,0.00013081,0.0,48362000.0,0,999,43.0037,210.4128,0.0001126,274.4979,85.5744,15.27608791,8058,0
STARLINK-32080,59683,U,24086B,25,280.20771488,1.68e-05,0.0,705380000.0,0,999,43.0034,210.5828,0.0001666,278.3262,81.74,15.27588906,8060,0
STARLINK-32091,59684,U,24086C,25,280.19362583,-4.26e-06,0.0,-5973200000.0,0,999,43.0001,199.2587,0.0001104,253.8598,106.2132,15.2757092,8073,0
STARLINK-32085,59685,U,24086D,25,280.17351116,3.051e-05,0.0,12032000.0,0,999,43.0003,206.8948,0.000103,256.9699,103.1038,15.27588625,8063,0
STARLINK-32100,59686,U,24086E,25,280.12963819,1.51e-05,0.0,643810000.0,0,999,43.0015,189.0125,7.02e-05,244.6506,115.4273,15.27579257,8083,0
STARLINK-32089,59687,U,24086F,25,280.15809629,2.767e-05,0.0,11000000.0,0,999,42.9975,206.7768,7.53e-05,300.5967,59.481,15.27584587,8063,0
STARLINK-32103,59688,U,24086G,25,280.15826461,-2.711e-05,0.0,-889600000.0,0,999,43.0059,196.3913,0.0001387,278.4589,81.6105,15.27597723,8075,0
STARLINK-32105,59689,U,24086H,25,280.15166428,4.091e-05,0.0,15804000.0,0,999,42.9998,206.7275,0.0001519,279.4549,80.613,15.27595266,8063,0
STARLINK-32106,59690,U,24086J,25,280.18203401,5.871e-05,0.0,22257000.0,0,999,43.002,199.1773,8.49e-05,283.8125,76.2632,15.27596841,8072,0
STARLINK-32090,59691,U,24086K,25,280.13848013,7.75e-06,0.0,376890000.0,0,999,43.0041,210.9473,0.0001611,279.2345,80.8325,15.27584429,8058,0
STARLINK-32088,59693,U,24086M,25,280.18978254,-2.18e-05,0.0,-697470000.0,0,999,42.9988,199.2298,5.89e-05,254.5683,105.5104,15.27565989,8072,0
STARLINK-32107,59694,U,24086N,25,280.1914974,1.28e-05,0.0,560220000.0,0,999,43.0052,207.0249,0.0001279,280.6324,79.4383,15.27577093,8063,0
STARLINK-32104,59695,U,24086P,25,280.19070942,2.273e-05,0.0,921500000.0,0,999,43.0021,203.4863,0.0001436,291.1518,68.918,15.27564127,8067,0
STARLINK-32094,59696,U,24086Q,25,279.93380937,-1.104e-05,0.0,-305890000.0,0,999,43.002,208.5305,0.0001428,268.8592,91.2096,15.27586766,8059,0
STARLINK-32099,59697,U,24086R,25,280.15551179,2.069e-05,0.0,846710000.0,0,999,43.0007,206.7551,0.0001008,274.0749,85.9987,15.27587142,8063,0
STARLINK-32096,59698,U,24086S,25,280.16966542,-3.63e-06,0.0,-3658400000.0,0,999,43.37918176327042,206.8621,0.0001281,286.4289,73.6422,15.27572546,8063,1
STARLINK-32102,59699,U,24086T,25,280.16194867,4.316e-05,0.0,16624000.0,0,999,42.9999,206.8039,0.0001396,281.9706,78.0989,15.27588949,8063,0
STARLINK-32092,59700,U,24086U,25,280.17993748,8.14e-06,0.0,390800000.0,0,999,42.9993,206.9438,2.5e-05,339.369,20.7152,15.27589997,8063,0
STARLINK-32093,59701,U,24086V,25,280.17736611,2.632e-05,0.0,10508000.0,0,999,43.0005,206.9216,0.000101,253.3185,106.7556,15.27589916,8063,0
STARLINK-32087,59702,U,24086W,25,280.23116953,0.00011986,0.0,44382000.0,0,999,43.246055432373495,206.4628,0.0001422,265.9674,94.1016,15.27620442,8064,1
STARLINK-32086,59703,U,24086X,25,280.21319853,6.45e-06,0.0,329370000.0,0,999,42.9996,206.3292,0.000112,264.035,96.0374,15.27591476,8064,0
STARLINK-32098,59704,U,24086Y,25,280.12225822,-1.12e-06,0.0,5459800000.0,0,999,43.0045,207.3704,0.0001318,274.1932,85.8769,15.27591177,8062,0
ZHIHUI TIANWANG-1 01A,59705,U,24087A,25,279.35681029,3.1e-07,0.0,0.0,0,999,53.1232,181.0411,0.0018128,198.8261,161.1652,2.0055671,1021,0
ZHIHUI TIANWANG-1 01B,59706,U,24087B,25,278.8609403,2.7e-07,0.0,0.0,0,999,53.1229,181.0597,0.0016626,195.7274,164.2762,2.005585,985,0
STARLINK-11107 [DTC],59708,U,24088A,25,279.65511024,2.012e-05,0.0,214580000.0,0,999,53.1576,5.3048,9.89e-05,89.8048,270.3083,15.69715215,8206,0
STARLINK-11088 [DTC],59709,U,24088B,25,279.9637483,0.00012613,0.0,10881000.0,0,999,53.1571,4.3959,0.000125,67.9062,292.2089,15.69708437,8212,0
STARLINK-11092 [DTC],59710,U,24088C,25,280.21352128,-5.31e-06,0.0,47677000000.0,0,999,53.1599,3.1066,0.0001006,87.3956,272.7177,15.69705965,8216,0
STARLINK-11082 [DTC],59711,U,24088D,25,279.95393268,2.6e-07,0.0,5067100000.0,0,999,53.1597,4.3291,7.29e-05,115.3233,244.7861,15.697136,8212,0
STARLINK-11108 [DTC],59712,U,24088E,25,280.20370801,1.933e-05,0.0,208150000.0,0,999,53.1587,3.0398,0.0001056,94.4475,265.6663,15.6970446,8216,0
STARLINK-11100 [DTC],59713,U,24088F,25,280.26247112,3.96e-06,0.0,8126000000.0,0,999,53.1581,2.6912,6.93e-05,77.3889,282.7206,15.69708195,8217,0
STARLINK-11094 [DTC],59714,U,24088G,25,280.25756418,-4.08e-06,0.0,1487900000.0,0,999,53.1571,2.6667,7.03e-05,84.5081,275.6017,15.69707502,8217,0
STARLINK-11101 [DTC],59715,U,24088H,25,279.48371657,2.045e-05,0.0,217260000.0,0,999,53.1608,6.3615,0.0001447,102.5933,257.5247,15.69720233,8205,0
STARLINK-11099 [DTC],59716,U,24088J,25,280.06165752,-1.13e-06,0.0,3927100000.0,0,999,53.158,3.5692,0.0001021,93.2917,266.8218,15.69702125,8214,0
STARLINK-11084 [DTC],59717,U,24088K,25,280.24284361,1.487e-05,0.0,171290000.0,0,999,53.1589,2.5635,9.66e-05,65.0738,295.0381,15.69714868,8217,0
STARLINK-11103 [DTC],59718,U,24088L,25,280.23794073,1.901e-05,0.0,205490000.0,0,999,53.1579,2.5295,9.95e-05,62.7442,297.3677,15.69705997,8217,0
STARLINK-11096 [DTC],59719,U,24088M,25,280.22334263,1.729e-05,0.0,191280000.0,0,999,53.1595,3.1694,8.77e-05,44.1367,315.972,15.69701216,8216,0
STARLINK-11095 [DTC],59720,U,24088N,25,279.66000358,-4.281e-05,0.0,-304740000.0,0,999,53.1579,5.3206,8.87e-05,70.197,289.9144,15.69730652,8208,0
STARLINK-31834,59721,U,24088P,25,280.03107842,-1.27e-06,0.0,58941053422.89197,0,999,53.16,133.8273,9.03e-05,97.7133,262.397,15.30198491,8033,1
STARLINK-31843,59722,U,24088Q,25,279.97631747,9.86e-06,0.0,454100000.0,0,999,53.1484,134.196,0.0001256,95.4767,264.6377,15.30188855,8014,0
STARLINK-31766,59723,U,24088R,25,280.02052094,2.624e-05,0.0,10070000.0,0,999,53.1618,133.7634,0.0001765,91.4539,268.6664,15.3019386,8015,0
STARLINK-31836,59724,U,24088S,25,280.2859911,-9.579e-05,0.0,-31125000.0,0,999,53.1605,132.5739,9e-05,76.8903,283.2198,15.30248302,8019,0
STARLINK-31820,59725,U,24088T,25,279.90361605,3.51e-06,0.0,239730000.0,0,999,53.575881226751186,134.4522,0.0001291,95.3721,264.7427,15.30193437,8013,1
STARLINK-31642,59726,U,24088U,25,279.97315351,-4.6e-07,0.0,105820000.0,0,999,53.1576,134.1735,0.0001825,85.4559,274.665,15.30195428,8014,0
STARLINK-31827,59727,U,24088V,25,279.97947972,-1.68e-05,0.0,-446050000.0,0,999,53.1596,134.2119,9.81e-05,104.9588,255.1521,15.30205548,8026,0
SHIYAN-23 (SY-23),59728,U,24089A,25,279.69130169,9.23e-06,0.0,10991000.0,0,999,97.7744,281.8365,0.0002179,328.2872,31.8212,14.86691847,7617,0
STARLINK-31472,59730,U,24090A,25,280.17717655,0.00035401,0.0,1237900.0,0,999,43.0036,330.3498,2.63e-05,57.241,302.8468,15.28924508,7996,0
STARLINK-31817,59731,U,24090B,25,280.16575268,4.341e-05,0.0,16717000.0,0,999,43.0016,330.264,0.0001165,264.0287,96.0431,15.27579576,7996,0
STARLINK-31841,59732,U,24090C,25,280.00938497,0.00011217,0.0,19644000.0,0,999,42.997,288.0086,0.0020408,93.1842,267.1353,15.50415122,8043,0
STARLINK-31833,59733,U,24090D,25,280.19787331,5.94e-06,0.0,310950000.0,0,999,43.0011,330.501,8.62e-05,276.581,83.4943,15.27576439,7996,0
STARLINK-31849,59734,U,24090E,25,280.18727577,-2.85e-06,0.0,-82749000000.0,0,999,43.0033,323.5062,0.0001262,290.2874,69.7842,15.27584896,8004,0
STARLINK-31661,59735,U,24090F,25,280.11032922,1.112e-05,0.0,499090000.0,0,999,43.0016,323.7854,8.73e-05,265.6859,94.3893,15.27576649,8003,0
STARLINK-31707,59736,U,24090G,25,280.17988399,1.089e-05,0.0,491020000.0,0,999,43.0046,330.3652,0.0001777,258.007,102.0583,15.27571749,7996,0
STARLINK-31821,59737,U,24090H,25,280.19144397,-1.683e-05,0.0,-516320000.0,0,999,43.0024,330.4526,5.41e-05,258.4767,101.6024,15.27599428,7996,0
STARLINK-31819,59738,U,24090J,25,280.18759152,1.793e-05,0.0,746870000.0,0,999,43.37929452914562,330.4245,0.0001342,268.4838,91.586,15.27575234,7996,1
STARLINK-31726,59739,U,24090K,25,280.22728363,9.39e-06,0.0,436600000.0,0,999,43.0014,329.8647,0.0001523,272.9233,87.1445,15.27571867,7997,0
STARLINK-31759,59740,U,24090L,25,280.20943322,3.264e-05,0.0,12813000.0,0,999,43.0009,330.5863,9.99e-05,178.3557,181.7298,15.27568432,7996,0
STARLINK-31818,59741,U,24090M,25,280.13634451,6.855e-05,0.0,25831000.0,0,999,42.9989,330.8988,3.39e-05,347.6984,12.386,15.27591982,7995,0
STARLINK-31816,59742,U,24090N,25,280.15047134,-2.166e-05,0.0,-691890000.0,0,999,43.0018,330.9851,0.0001191,242.9319,117.1411,15.27588623,7993,0
STARLINK-31809,59743,U,24090P,25,280.1795573,7.84e-06,0.0,380080000.0,0,999,43.0066,323.4428,0.0001923,273.3467,86.7165,15.27583366,8004,0
STARLINK-31779,59744,U,24090Q,25,280.16960352,9.39e-06,0.0,436400000.0,0,999,43.003,330.2895,0.0001434,276.71,83.3588,15.27574904,7996,0
STARLINK-31805,59745,U,24090R,25,280.15804192,3.8e-05,0.0,14757000.0,0,999,43.0073,330.204,0.000305,283.6006,76.4506,15.27575665,7996,0
STARLINK-31681,59746,U,24090S,25,280.18342894,1.775e-05,0.0,740330000.0,0,999,43.0071,323.4763,0.000239,297.8381,62.2228,15.27570229,8004,0
STARLINK-31636,59747,U,24090T,25,280.17217519,-3.45e-06,0.0,-3000000000.0,0,999,43.0029,330.308,0.000124,268.2777,91.7932,15.27578336,7996,0
STARLINK-31640,59748,U,24090U,25,280.18888078,9.93e-06,0.0,455930000.0,0,999,43.0013,330.4282,3.74e-05,285.8826,74.1984,15.27576978,7996,0
STARLINK-31677,59749,U,24090V,25,280.20558703,2.497e-05,0.0,10025000.0,0,999,43.0063,330.56,0.0001617,289.7486,70.3191,15.27576018,7995,0
STARLINK-31783,59750,U,24090W,25,280.2132962,8.457e-05,0.0,31654000.0,0,999,43.0013,330.6174,0.0001319,262.0997,97.9705,15.27576257,7995,0
STARLINK-31808,59751,U,24090X,25,280.21957068,-6.111e-05,0.0,-21252000.0,0,999,43.0014,329.8044,0.0001497,256.5326,103.5359,15.27611031,7996,0
STARLINK-31822,59752,U,24090Y,25,280.17603289,-8.18e-06,0.0,-202260000.0,0,999,43.0033,330.3352,9.5e-05,286.0165,74.0582,15.27567166,7995,0
STARLINK-11118 [DTC],59754,U,24091B,25,280.14985497,2.014e-05,0.0,214680000.0,0,999,53.157,243.4918,0.0001242,87.2971,272.8189,15.69721183,8139,0
STARLINK-11132 [DTC],59755,U,24091C,25,280.20372823,-2.569e-05,0.0,-163430000.0,0,999,53.159,243.1134,0.0001778,78.8685,281.2533,15.69707809,8140,0
STARLINK-11131 [DTC],59756,U,24091D,25,280.19880348,6.752e-05,0.0,604850000.0,0,999,53.64585419356035,243.0839,0.0001154,89.076,271.039,15.69734204,8140,1
STARLINK-11114 [DTC],59757,U,24091E,25,280.19390185,3.163e-05,0.0,309460000.0,0,999,53.1599,243.0724,0.0001257,99.1316,260.9844,15.69721308,8140,0
STARLINK-11105 [DTC],59758,U,24091F,25,280.18899742,1.78e-06,0.0,6332600000.0,0,999,53.1605,243.0333,0.000156,81.1272,278.9923,15.69723069,8140,0
STARLINK-11097 [DTC],59759,U,24091G,25,280.18408983,1.636e-05,0.0,183530000.0,0,999,53.1592,242.9832,0.0001204,83.2514,276.8641,15.69722084,8140,0
STARLINK-11098 [DTC],59760,U,24091H,25,280.17918968,3.53e-06,0.0,7768100000.0,0,999,53.1579,242.9473,9.47e-05,85.9244,274.1883,15.69712266,8140,0
STARLINK-11117 [DTC],59761,U,24091J,25,280.17426307,6.118e-05,0.0,552170000.0,0,999,53.1592,242.9167,0.0001284,71.7798,288.336,15.6975552,8140,0
STARLINK-11110 [DTC],59762,U,24091K,25,280.16937453,-2.74e-06,0.0,2601500000.0,0,999,53.1594,242.886,0.0001239,78.1326,281.9831,15.6971919,8140,0
STARLINK-11104 [DTC],59763,U,24091L,25,280.29180993,1.19e-05,0.0,146800000.0,0,999,53.1584,242.2247,0.0001149,95.401,264.7139,15.69708838,8142,0
STARLINK-11111 [DTC],59764,U,24091M,25,280.15466092,-6.7e-06,0.0,-67058000000.0,0,999,53.1584,242.7862,0.0001245,88.7758,271.3402,15.69716608,8140,0
STARLINK-11106 [DTC],59765,U,24091N,25,280.15956512,1.861e-05,0.0,202150000.0,0,999,53.159,242.8206,0.0001167,86.8257,273.2894,15.69714064,8140,0
STARLINK-31739,59766,U,24091P,25,279.99011488,2.874e-05,0.0,10913000.0,0,999,53.158,17.8814,0.0001633,86.8205,273.2983,15.30203097,7951,0
STARLINK-31828,59767,U,24091Q,25,280.26678542,2.183e-05,0.0,858010000.0,0,999,53.1652,19.594,0.0001013,83.3113,276.8003,15.30197333,7951,0
STARLINK-31826,59768,U,24091R,25,279.55148896,1.388e-05,0.0,590100000.0,0,999,53.1614,22.9536,0.0001335,97.5607,262.5546,15.30189579,7940,0
STARLINK-31830,59769,U,24091S,25,280.27311786,1.921e-05,0.0,769850000.0,0,999,53.1582,19.636,9.56e-05,81.4452,278.6657,15.30194282,7951,0
STARLINK-31829,59770,U,24091T,25,280.00235526,6.398e-05,0.0,22787000.0,0,999,53.1612,20.7913,0.0002063,95.4004,264.7232,15.306762985176265,7947,1
STARLINK-31786,59771,U,24091U,25,280.27734098,6.043e-05,0.0,21598000.0,0,999,53.1606,19.6598,0.0001525,92.2342,267.8834,15.30201294,7951,0
STARLINK-31835,59772,U,24091V,25,279.67263342,2.829e-05,0.0,10766000.0,0,999,53.440651448173554,22.2797,0.0001148,98.1508,261.9623,15.30181251,7942,1
COSMOS 2576,59773,U,24092A,25,279.71431338,0.00015815,0.0,60564000.0,0,999,97.4223,32.6642,0.0012477,78.0625,282.2012,15.26556641,7775,0
2024-092B,59774,U,24092B,25,280.28029115,0.00013241,0.0,57838000.0,0,999,97.626,39.1252,0.001003,352.9162,7.1931,15.22200608,7697,0
2024-092C,59775,U,24092C,25,280.2973753,0.00013247,0.0,57050000.0,0,999,97.6393,40.2789,0.0010064,355.778,4.3369,15.22682853,7700,0
2024-092D,59776,U,24092D,25,280.26647159,0.00020352,0.0,79542000.0,0,999,97.634,40.4566,0.0008587,327.2869,32.7836,15.25868204,7703,0
2024-092E,59777,U,24092E,25,280.2686542,0.00020208,0.0,79103000.0,0,999,97.6338,40.4459,0.0008823,327.5525,32.5169,15.25815524,7703,0
2024-092F,59778,U,24092F,25,280.27367822,0.00020923,0.0,80911000.0,0,999,97.6336,40.5634,0.0008942,327.9122,32.157,15.26212909,7704,0
2024-092G,59779,U,24092G,25,280.31778419,3.8e-06,0.0,15899000.0,0,999,98.6477,35.0226,0.0011162,228.4862,131.5364,14.31681538,7271,0
2024-092H,59780,U,24092H,25,280.31761681,3.7e-06,0.0,15545000.0,0,999,98.6476,35.0178,0.0011509,230.0007,130.0167,14.31681315,7271,0
2024-092J,59781,U,24092J,25,280.31631916,3.73e-06,0.0,15650000.0,0,999,98.6476,35.0207,0.0011405,230.215,129.803,14.31681409,7271,0
STARLINK-31363,59782,U,24093A,25,280.23878105,-4.115e-05,0.0,-14011000.0,0,999,43.0042,352.3,0.0001826,264.7683,95.296,15.2757242,7926,0
STARLINK-31868,59783,U,24093B,25,280.24005838,7.27e-06,0.0,359670000.0,0,999,43.0047,352.2741,8.77e-05,264.987,95.0882,15.27565759,7926,0
STARLINK-31848,59784,U,24093C,25,280.21437228,6.594e-05,0.0,24894000.0,0,999,42.999,352.1662,1.63e-05,144.9623,215.1239,15.27576845,7926,0
STARLINK-31890,59785,U,24093D,25,280.28361799,8.964e-05,0.0,33481000.0,0,999,43.0006,351.8174,0.0001568,260.3391,99.7283,15.27585801,7927,0
STARLINK-31862,59786,U,24093E,25,279.92922298,-3.6e-07,0.0,8221700000.0,0,999,42.9972,356.9236,6.21e-05,68.1813,291.9105,15.27573203,7918,0
STARLINK-31870,59787,U,24093F,25,280.25228825,1.958e-05,0.0,806940000.0,0,999,43.0018,355.0463,0.000149,264.7336,95.3346,15.27571047,7923,0
STARLINK-31888,59788,U,24093G,25,280.2625747,-8.32e-06,0.0,-207250000.0,0,999,43.0041,355.1226,0.0001157,263.094,96.9781,15.27570595,7923,0
STARLINK-31863,59789,U,24093H,25,280.25999303,-6.462e-05,0.0,-22533000.0,0,999,43.0038,355.1056,0.0001132,275.028,85.0443,15.27605512,7923,0
STARLINK-31873,59790,U,24093J,25,279.94335311,-6.98e-06,0.0,-158610000.0,0,999,43.0027,357.0271,6.43e-05,231.0767,129.0027,15.27567506,7918,0
STARLINK-31865,59791,U,24093K,25,280.20875174,-8.399e-05,0.0,-29620000.0,0,999,43.0007,355.5799,2.12e-05,155.1781,204.9081,15.27566407,7922,0
STARLINK-31823,59794,U,24093N,25,280.21260068,5.929e-05,0.0,22495000.0,0,999,43.0034,355.6077,0.0001054,268.888,91.1851,15.27559928,7922,0
STARLINK-31916,59795,U,24093P,25,280.21645708,1.39e-06,0.0,145820000.0,0,999,43.0055,355.6376,8.81e-05,261.6682,98.407,15.27577864,7922,0
STARLINK-31907,59797,U,24093R,25,280.21905137,-2.022e-05,0.0,-5958738782.813736,0,999,43.0034,355.6569,8.38e-05,291.1561,68.9201,15.27557261,7922,1
STARLINK-31687,59798,U,24093S,25,279.91780415,-3.86e-06,0.0,-4514400000.0,0,999,43.0,357.6937,4.6e-05,32.6308,327.4572,15.27577726,7917,0
STARLINK-31810,59799,U,24093T,25,280.23059512,1.557e-05,0.0,660970000.0,0,999,43.0021,355.7413,0.0001082,265.419,94.6538,15.27577519,7922,0
STARLINK-31812,59800,U,24093U,25,280.22287845,1.091e-05,0.0,491480000.0,0,999,43.0029,355.6857,0.0001554,276.3217,83.7458,15.2758359,7929,0
STARLINK-31815,59801,U,24093V,25,280.29212413,2.12e-06,0.0,172300000.0,0,999,42.9999,355.3428,8.23e-05,242.9657,117.1111,15.27577747,7923,0
STARLINK-31814,59802,U,24093W,25,280.24856788,2.86e-05,0.0,11341000.0,0,999,43.0044,355.8588,0.0001829,262.4343,97.6301,15.27578162,7922,0
STARLINK-31794,59803,U,24093X,25,280.2383015,1.304e-05,0.0,568990000.0,0,999,43.0033,355.7995,0.0001125,264.7716,95.3007,15.27574899,7929,0
STARLINK-31824,59804,U,24093Y,25,280.23445174,9.8e-06,0.0,451520000.0,0,999,43.0028,355.7697,8.88e-05,268.4856,91.5894,15.27573467,7922,0
2024-094A,59805,U,24094A,25,280.34642878,0.00010776,0.0,55081000.0,0,999,97.4181,352.208,0.0013295,335.9214,24.1397,15.16765678,7684,0
2024-094B,59806,U,24094B,25,280.31137174,0.00010671,0.0,53660000.0,0,999,97.4199,352.3285,0.0020508,240.4461,119.4729,15.17233616,7683,0
2024-094C,59807,U,24094C,25,280.33062839,0.00010452,0.0,53342000.0,0,999,97.4227,352.4202,0.001239,337.6174,22.4517,15.16839679,7683,0
2024-094D,59808,U,24094D,25,280.29822749,0.00010578,0.0,53982000.0,0,999,97.4158,352.0196,0.0010058,338.2522,21.8283,15.16858193,7682,0
